"GEO_ID","NAME","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Owner occupied","Margin of Error!!Total:!!Owner occupied","Estimate!!Total:!!Renter occupied","Margin of Error!!Total:!!Renter occupied",
"0500000US39041","Delaware County, Ohio","82287","534","64607","1081","17680","1161",
"0500000US39043","Erie County, Ohio","32482","572","23352","690","9130","671",
"0500000US39045","Fairfield County, Ohio","60357","513","45218","822","15139","843",
"0500000US39047","Fayette County, Ohio","11582","269","7492","337","4090","373",
"0500000US39049","Franklin County, Ohio","553099","1958","292123","3117","260976","2907",
"0500000US39051","Fulton County, Ohio","16986","193","13616","414","3370","425",
"0500000US39053","Gallia County, Ohio","11614","264","8672","319","2942","281",
"0500000US39055","Geauga County, Ohio","35807","426","31217","607","4590","489",
"0500000US39057","Greene County, Ohio","68166","556","46348","695","21818","835",
"0500000US39059","Guernsey County, Ohio","16318","311","11766","437","4552","408",
"0500000US39061","Hamilton County, Ohio","354739","1411","210407","2592","144332","2893",
"0500000US39063","Hancock County, Ohio","31615","413","22380","652","9235","587",
"0500000US39065","Hardin County, Ohio","11724","249","8756","359","2968","362",
"0500000US39067","Harrison County, Ohio","5948","190","4541","239","1407","241",
"0500000US39069","Henry County, Ohio","11451","193","9450","266","2001","261",
"0500000US39071","Highland County, Ohio","16938","311","12588","434","4350","443",
"0500000US39073","Hocking County, Ohio","11568","266","9113","300","2455","276",
"0500000US39075","Holmes County, Ohio","13395","305","10579","386","2816","371",
"0500000US39077","Huron County, Ohio","23490","385","17383","543","6107","487",
"0500000US39079","Jackson County, Ohio","12933","355","9561","453","3372","381",
"0500000US39081","Jefferson County, Ohio","27143","394","19148","534","7995","504",
"0500000US39083","Knox County, Ohio","23491","411","17739","566","5752","508",
"0500000US39085","Lake County, Ohio","101144","664","76626","1026","24518","870",
"0500000US39087","Lawrence County, Ohio","22650","476","16374","662","6276","574",
"0500000US39089","Licking County, Ohio","68620","589","50603","1013","18017","926",
"0500000US39091","Logan County, Ohio","19560","383","15176","527","4384","453",
"0500000US39093","Lorain County, Ohio","127544","756","94405","1246","33139","1215",
"0500000US39095","Lucas County, Ohio","183243","898","113549","1514","69694","1429",
"0500000US39097","Madison County, Ohio","15686","241","12162","392","3524","368",
"0500000US39099","Mahoning County, Ohio","98065","687","68902","1014","29163","918",
"0500000US39101","Marion County, Ohio","24683","368","16651","574","8032","531",
"0500000US39103","Medina County, Ohio","73086","503","58653","809","14433","787",
"0500000US39105","Meigs County, Ohio","9102","253","6864","331","2238","281",
"0500000US39107","Mercer County, Ohio","16408","243","13053","408","3355","359",
"0500000US39109","Miami County, Ohio","44906","399","32976","706","11930","687",
"0500000US39111","Monroe County, Ohio","5651","199","4517","210","1134","186",
"0500000US39113","Montgomery County, Ohio","231319","1238","144482","1896","86837","1885",
"0500000US39115","Morgan County, Ohio","5713","230","4507","229","1206","166",
"0500000US39117","Morrow County, Ohio","13463","258","10934","409","2529","393",
"0500000US39119","Muskingum County, Ohio","34357","520","23423","628","10934","671",
"0500000US39121","Noble County, Ohio","4619","185","3859","203","760","165",
"0500000US39123","Ottawa County, Ohio","18504","406","15462","479","3042","371",
"0500000US39125","Paulding County, Ohio","7624","183","6108","212","1516","188",
"0500000US39127","Perry County, Ohio","13452","242","10273","381","3179","318",
"0500000US39129","Pickaway County, Ohio","21899","224","16214","506","5685","486",
"0500000US39131","Pike County, Ohio","10866","278","7440","389","3426","370",
"0500000US39133","Portage County, Ohio","65249","582","45768","949","19481","936",
"0500000US39135","Preble County, Ohio","16725","248","13323","397","3402","327",
"0500000US39137","Putnam County, Ohio","13153","206","11453","253","1700","258",
"0500000US39139","Richland County, Ohio","50111","552","34036","925","16075","859",
"0500000US39141","Ross County, Ohio","29808","434","20749","665","9059","675",
"0500000US39143","Sandusky County, Ohio","24686","314","18122","623","6564","619",
"0500000US39145","Scioto County, Ohio","28864","467","19749","568","9115","545",
"0500000US39147","Seneca County, Ohio","22279","341","16346","457","5933","456",
"0500000US39149","Shelby County, Ohio","18906","316","13930","538","4976","449",
"0500000US39151","Stark County, Ohio","155955","762","107964","1420","47991","1380",
"0500000US39153","Summit County, Ohio","231267","1212","156137","1656","75130","1691",
"0500000US39155","Trumbull County, Ohio","86550","664","61705","1032","24845","1037",
"0500000US39157","Tuscarawas County, Ohio","38492","358","26507","636","11985","651",
"0500000US39159","Union County, Ohio","24232","268","19186","441","5046","466",
"0500000US39161","Van Wert County, Ohio","11549","204","9478","266","2071","242",
"0500000US39163","Vinton County, Ohio","5328","181","4024","279","1304","251",
"0500000US39165","Warren County, Ohio","92052","741","73084","965","18968","887",
"0500000US39167","Washington County, Ohio","24779","372","18680","507","6099","413",
"0500000US39169","Wayne County, Ohio","44365","435","33965","549","10400","495",
"0500000US39171","Williams County, Ohio","15476","238","11801","396","3675","333",
"0500000US39173","Wood County, Ohio","54257","481","34939","777","19318","792",
"0500000US39175","Wyandot County, Ohio","8999","237","6672","255","2327","224",
"0500000US40001","Adair County, Oklahoma","7133","155","4887","226","2246","194",
"0500000US40003","Alfalfa County, Oklahoma","1938","103","1502","99","436","98",
"0500000US40005","Atoka County, Oklahoma","4975","124","3700","168","1275","145",
"0500000US40007","Beaver County, Oklahoma","1673","89","1353","107","320","94",
"0500000US40009","Beckham County, Oklahoma","8188","293","5554","339","2634","340",
"0500000US40011","Blaine County, Oklahoma","3381","146","2483","149","898","130",
"0500000US40013","Bryan County, Oklahoma","18397","228","11741","337","6656","339",
"0500000US40015","Caddo County, Oklahoma","9053","214","6582","212","2471","214",
"0500000US40017","Canadian County, Oklahoma","58227","512","43558","923","14669","928",
"0500000US40019","Carter County, Oklahoma","19046","258","12731","382","6315","387",
"0500000US40021","Cherokee County, Oklahoma","18698","271","12291","397","6407","434",
"0500000US40023","Choctaw County, Oklahoma","5923","120","3895","193","2028","176",
"0500000US40025","Cimarron County, Oklahoma","707","100","554","80","153","79",
"0500000US40027","Cleveland County, Oklahoma","116799","801","74642","1118","42157","1161",
"0500000US40029","Coal County, Oklahoma","2051","69","1423","73","628","63",
"0500000US40031","Comanche County, Oklahoma","44898","474","24964","590","19934","590",
"0500000US40033","Cotton County, Oklahoma","2040","86","1639","105","401","84",
"0500000US40035","Craig County, Oklahoma","5190","123","3826","159","1364","140",
"0500000US40037","Creek County, Oklahoma","28246","220","21016","409","7230","424",
"0500000US40039","Custer County, Oklahoma","11044","307","6650","323","4394","353",
"0500000US40041","Delaware County, Oklahoma","17161","307","13224","357","3937","299",
"0500000US40043","Dewey County, Oklahoma","1631","64","1246","66","385","71",
"0500000US40045","Ellis County, Oklahoma","1478","87","1213","77","265","52",
"0500000US40047","Garfield County, Oklahoma","23893","487","15762","585","8131","594",
"0500000US40049","Garvin County, Oklahoma","10110","151","6845","235","3265","253",
"0500000US40051","Grady County, Oklahoma","20688","224","15516","359","5172","365",
"0500000US40053","Grant County, Oklahoma","1612","82","1230","83","382","61",
"0500000US40055","Greer County, Oklahoma","1948","113","1519","139","429","94",
"0500000US40057","Harmon County, Oklahoma","964","72","672","62","292","80",
"0500000US40059","Harper County, Oklahoma","1333","74","1114","95","219","76",
"0500000US40061","Haskell County, Oklahoma","4584","121","3591","124","993","93",
"0500000US40063","Hughes County, Oklahoma","4034","135","2989","139","1045","119",
"0500000US40065","Jackson County, Oklahoma","9775","253","5788","307","3987","316",
"0500000US40067","Jefferson County, Oklahoma","2163","59","1533","78","630","72",
"0500000US40069","Johnston County, Oklahoma","3891","90","2810","116","1081","110",
"0500000US40071","Kay County, Oklahoma","16776","298","11609","346","5167","353",
"0500000US40073","Kingfisher County, Oklahoma","5684","154","4235","237","1449","242",
"0500000US40075","Kiowa County, Oklahoma","3438","149","2396","142","1042","128",
"0500000US40077","Latimer County, Oklahoma","3901","106","2823","134","1078","109",
"0500000US40079","Le Flore County, Oklahoma","17997","209","13093","305","4904","248",
"0500000US40081","Lincoln County, Oklahoma","13141","147","10552","260","2589","248",
"0500000US40083","Logan County, Oklahoma","17834","326","15188","354","2646","283",
"0500000US40085","Love County, Oklahoma","3899","106","2846","122","1053","125",
"0500000US40087","McClain County, Oklahoma","16421","184","13021","345","3400","320",
"0500000US40089","McCurtain County, Oklahoma","11143","221","8141","266","3002","246",
"0500000US40091","McIntosh County, Oklahoma","7784","193","5960","250","1824","216",
"0500000US40093","Major County, Oklahoma","3182","118","2624","124","558","96",
"0500000US40095","Marshall County, Oklahoma","5982","177","4640","188","1342","165",
"0500000US40097","Mayes County, Oklahoma","15315","225","11395","264","3920","277",
"0500000US40099","Murray County, Oklahoma","4956","184","3573","189","1383","165",
"0500000US40101","Muskogee County, Oklahoma","25739","292","17121","506","8618","543",
"0500000US40103","Noble County, Oklahoma","4147","154","3223","188","924","174",
"0500000US40105","Nowata County, Oklahoma","3686","105","2711","102","975","119",
"0500000US40107","Okfuskee County, Oklahoma","4009","102","2759","133","1250","121",
"0500000US40109","Oklahoma County, Oklahoma","328101","1481","190929","2392","137172","2211",
"0500000US40111","Okmulgee County, Oklahoma","14246","231","9987","291","4259","316",
"0500000US40113","Osage County, Oklahoma","17374","179","13603","297","3771","286",
"0500000US40115","Ottawa County, Oklahoma","11921","157","8051","152","3870","170",
"0500000US40117","Pawnee County, Oklahoma","6108","113","4856","160","1252","133",
"0500000US40119","Payne County, Oklahoma","32609","635","16641","591","15968","793",
"0500000US40121","Pittsburg County, Oklahoma","17851","240","12752","273","5099","303",
"0500000US40123","Pontotoc County, Oklahoma","15134","200","9990","268","5144","271",
"0500000US40125","Pottawatomie County, Oklahoma","26927","255","18954","525","7973","458",
"0500000US40127","Pushmataha County, Oklahoma","4431","112","3317","126","1114","117",
"0500000US40129","Roger Mills County, Oklahoma","1416","67","1177","68","239","50",
"0500000US40131","Rogers County, Oklahoma","36672","282","28514","448","8158","450",
